family_key	headword	members
formatura	formatura	formatura
front	frontal	frontal
fugindo	fugindo	fugindo
fundaçõe	fundações	fundações
globais	globais	globais
gonçalo	gonçalo	gonçalo
hipocrisia	hipocrisia	hipocrisia
ho	ho	ho
houston	houston	houston
imobiliária	imobiliária	imobiliária
imobiliário	imobiliário	imobiliário
internacionalmente	internacionalmente	internacionalmente
jurado	jurados	jurados
lápis	lápis	lápis
líbano	líbano	líbano
lópez	lópez	lópez
manifestar	manifestar	manifestar
marília	marília	marília
melhorou	melhorou	melhorou
melissa	melissa	melissa
meneze	menezes	menezes
monge	monge	monge | monges
mundialmente	mundialmente	mundialmente
next	next	next
nojento	nojento	nojento
norman	norman	norman
numeroso	numerosos	numerosos
parecendo	parecendo	parecendo
partícula	partículas	partículas
passará	passará	passará
pensem	pensem	pensem
percebem	percebem	percebem
perdoe	perdoe	perdoe
phil	phil	phil
poderemo	poderemos	poderemos
porcentagem	porcentagem	porcentagem
preferida	preferida	preferida
procurei	procurei	procurei
promoveu	promoveu	promoveu
prosperidade	prosperidade	prosperidade
protet	protetor	protetor
recorrente	recorrente	recorrente
refeiçõe	refeições	refeições
registra	registra	registra
regressar	regressar	regressar
relativo	relativos	relativos
repertório	repertório	repertório
respira	respira	respira
reuniram	reuniram	reuniram
rituais	rituais	rituais
setenta	setenta	setenta
soco	soco	soco
solitário	solitário	solitário
sorrindo	sorrindo	sorrindo
sotaque	sotaque	sotaque
spenc	spencer	spencer
ss	ss	ss
sólida	sólida	sólida
teologia	teologia	teologia
toa	toa	toa
traseira	traseira	traseira
tronco	tronco	tronco
valorização	valorização	valorização
vasto	vasto	vasto
veget	vegetal	vegetal
verificação	verificação	verificação
vestibular	vestibular	vestibular
viajante	viajantes	viajantes
vinicius	vinicius	vinicius
voltamo	voltamos	voltamos
wallace	wallace	wallace
wolf	wolf	wolf
yuri	yuri	yuri
aaron	aaron	aaron
adição	adição	adição
adotou	adotou	adotou
adquirido	adquirido	adquirido
adriana	adriana	adriana
aft	after	after
aguardar	aguardar	aguardar
alho	alho	alho
apaixonar	apaixonar	apaixonar
apontado	apontado	apontado
aproximando	aproximando	aproximando
ativamente	ativamente	ativamente
bay	bay	bay
body	body	body
bond	bond	bond
borboleta	borboleta	borboleta
cabine	cabine	cabine
camponese	camponeses	camponeses
cantore	cantores	cantores
capturado	capturado	capturado
chamamo	chamamos	chamamos
clã	clã	clã
coloco	coloco	coloco
colorado	colorado	colorado
condado	condado	condado
condut	condutor	condutor
constituído	constituído	constituído
crescem	crescem	crescem
cristianismo	cristianismo	cristianismo
cunhado	cunhado	cunhado
daniela	daniela	daniela
decisivo	decisivo	decisivo
densidade	densidade	densidade
desapareceram	desapareceram	desapareceram
destruindo	destruindo	destruindo
dick	dick	dick
diminui	diminui	diminui
ditado	ditado	ditado
dourada	dourada	dourada
encarregado	encarregado	encarregado
encerrou	encerrou	encerrou
estratégica	estratégica	estratégica
exemplar	exemplar	exemplar
exemplare	exemplares	exemplares
fidelidade	fidelidade	fidelidade
filósofo	filósofo	filósofo
finalista	finalistas	finalistas
garantido	garantido	garantido
garantindo	garantindo	garantindo
governadore	governadores	governadores
greg	greg	greg
gritou	gritou	gritou
grã	grã	grã
hierarquia	hierarquia	hierarquia
higiene	higiene	higiene
improvável	improvável	improvável
inconsciente	inconsciente	inconsciente
intimidade	intimidade	intimidade
inédita	inédita	inédita
júlia	júlia	júlia
leonard	leonard	leonard
liam	liam	liam
lourenço	lourenço	lourenço
maldade	maldade	maldade
manchete	manchete	manchete
mexendo	mexendo	mexendo
milton	milton	milton
misteriosa	misteriosa	misteriosa
morra	morra	morra
mortalidade	mortalidade	mortalidade
mosquito	mosquito	mosquito
nav	naval	naval
noruega	noruega	noruega
obrigar	obrigar	obrigar
okay	okay	okay
ola	ola	ola
optou	optou	optou
patrulha	patrulha	patrulha
pec	pec	pec
perseguir	perseguir	perseguir
plenamente	plenamente	plenamente
polônia	polônia	polônia
postagen	postagens	postagens
preliminar	preliminar	preliminar
prepare	prepare	prepare
presidenciais	presidenciais	presidenciais
previdência	previdência	previdência
promocion	promocional	promocional
prosseguir	prosseguir	prosseguir
realista	realista	realista
reeleição	reeleição	reeleição
regulação	regulação	regulação
remoto	remoto	remoto
run	run	run
ruth	ruth	ruth
sacerdote	sacerdote	sacerdote
secar	secar	secar
sequestro	sequestro	sequestro
simpático	simpático	simpático
sincera	sincera	sincera
sos	sos	sos
square	square	square
sugerindo	sugerindo	sugerindo
susto	susto	susto
tapa	tapa	tapa
tecnológico	tecnológico	tecnológico
tel	tel	tel
terríveis	terríveis	terríveis
three	three	three
torced	torcedor	torcedor
tremendo	tremendo	tremendo
vagina	vagina	vagina
verem	verem	verem
vovó	vovó	vovó
válida	válida	válida
wesley	wesley	wesley
áustria	áustria	áustria
ópera	ópera	ópera
útero	útero	útero
adepto	adeptos	adeptos
agradece	agradece	agradece
alarme	alarme	alarme
alimenta	alimenta	alimenta
apuração	apuração	apuração
ata	ata	ata
atuou	atuou	atuou
avaliaçõe	avaliações	avaliações
bann	banner	banner
bebé	bebé	bebé
bin	bin	bin
blusa	blusa	blusa
borda	borda	borda
bota	bota	bota
cachoeira	cachoeira	cachoeira
can't	can't	can't
carmen	carmen	carmen
cessar	cessar	cessar
chora	chora	chora
ciente	ciente	ciente
cine	cine	cine
citada	citada	citada
cobrança	cobrança	cobrança
columbia	columbia	columbia
comissõe	comissões	comissões
comité	comité	comité
compara	compara	compara
confundir	confundir	confundir
consideravelmente	consideravelmente	consideravelmente
continuamente	continuamente	continuamente
convencionais	convencionais	convencionais
conveniente	conveniente	conveniente
corret	corretor	corretor
deitado	deitado	deitado
demonstram	demonstram	demonstram
demo	demos	demos
descrita	descrita	descrita
desesperada	desesperada	desesperada
desesperado	desesperado	desesperado
docente	docente	docente
doida	doida	doida
dramática	dramática	dramática
emitido	emitido	emitido
encerra	encerra	encerra
espionagem	espionagem	espionagem
estadia	estadia	estadia
etiópia	etiópia	etiópia
evangélica	evangélica	evangélica
evitando	evitando	evitando
exagero	exagero	exagero
explicado	explicado	explicado
fechando	fechando	fechando
fiscalização	fiscalização	fiscalização
florida	florida	florida
foca	foca	foca
futs	futsal	futsal
garcía	garcía	garcía
golfe	golfe	golfe
gostando	gostando	gostando
grita	grita	grita
guiana	guiana	guiana
haiti	haiti	haiti
imunidade	imunidade	imunidade
jake	jake	jake
julie	julie	julie
macedo	macedo	macedo
melhorando	melhorando	melhorando
metais	metais	metais
misto	misto	misto
morumbi	morumbi	morumbi
munição	munição	munição
niterói	niterói	niterói
nojo	nojo	nojo
participe	participe	participe
paróquia	paróquia	paróquia
passem	passem	passem
perceberam	perceberam	perceberam
plantar	plantar	plantar
podcast	podcast	podcast
precedente	precedentes	precedentes
pressionar	pressionar	pressionar
proporçõe	proporções	proporções
pô	pô	pô
queimado	queimado	queimado
racion	racional	racional
resultante	resultante	resultante
reza	reza	reza
rolar	rolar	rolar
russell	russell	russell
saraiva	saraiva	saraiva
sebastian	sebastian	sebastian
semanais	semanais	semanais
sensu	sensual	sensual
singapura	singapura	singapura
solicitar	solicitar	solicitar
solicitou	solicitou	solicitou
sonhei	sonhei	sonhei
sony	sony	sony
sophia	sophia	sophia
stand	stand	stand
sydney	sydney	sydney
sé	sé	sé
sétimo	sétimo	sétimo
tensõe	tensões	tensões
tijuca	tijuca	tijuca
trate	trate	trate
und	under	under
urna	urnas	urnas
vaso	vaso	vaso
vendida	vendida	vendida
verso	verso	verso
veterano	veteranos	veteranos
viciado	viciado	viciado
vii	vii	vii
águia	águia	águia
aceleração	aceleração	aceleração
agrada	agrada	agrada
algarve	algarve	algarve
alumínio	alumínio	alumínio
ann	ann	ann
aposentado	aposentado	aposentado
assessoria	assessoria	assessoria
assiste	assiste	assiste
atraiu	atraiu	atraiu
atrapalhar	atrapalhar	atrapalhar
aumentam	aumentam	aumentam
ball	ball	ball
bata	bata	bata
caem	caem	caem
cansei	cansei	cansei
caracteriza	caracteriza	caracteriza
ceo	ceo	ceo
chan	chan	chan
chegarem	chegarem	chegarem
comparando	comparando	comparando
comparec	comparecer	comparecer
compartilhe	compartilhe	compartilhe
condomínio	condomínio	condomínio
confissão	confissão	confissão
constitucionais	constitucionais	constitucionais
contaminação	contaminação	contaminação
cortada	cortada	cortada
craig	craig	craig
croácia	croácia	croácia
degradação	degradação	degradação
deriva	deriva	deriva
desviar	desviar	desviar
diesel	diesel	diesel
dificil	dificil	dificil
disponibiliza	disponibiliza	disponibiliza
disponibilizado	disponibilizado	disponibilizado
divisõe	divisões	divisões
emissõe	emissões	emissões
emitir	emitir	emitir
empreendedore	empreendedores	empreendedores
english	english	english
escape	escape	escape
ever	ever	ever
excluir	excluir	excluir
exposta	exposta	exposta
fascinante	fascinante	fascinante
faze	fazes	fazes
felix	felix	felix
forró	forró	forró
gaúcha	gaúcha	gaúcha
gentileza	gentileza	gentileza
god	god	god
grata	grata	grata
homossexu	homossexual	homossexual
hondura	honduras	honduras
humildade	humildade	humildade
impresso	impresso	impresso
incrivelmente	incrivelmente	incrivelmente
intervençõe	intervenções	intervenções
israelense	israelense	israelense
jamie	jamie	jamie
juntaram	juntaram	juntaram
jura	jura	jura
karl	karl	karl
ken	ken	ken
lutam	lutam	lutam
mandaram	mandaram	mandaram
mangueira	mangueira	mangueira
mantê	mantê	mantê
marcante	marcante	marcante
marcaram	marcaram	marcaram
menciona	menciona	menciona
merecia	merecia	merecia
mitologia	mitologia	mitologia
mona	mona	mona
name	name	name
ny	ny	ny
orlean	orleans	orleans
param	param	param
pas	pas	pas
perímetro	perímetro	perímetro
pilar	pilar	pilar
plantão	plantão	plantão
poderem	poderem	poderem
prado	prado	prado
precisará	precisará	precisará
pulso	pulso	pulso
raciocínio	raciocínio	raciocínio
recomendação	recomendação	recomendação
recomeçar	recomeçar	recomeçar
reparar	reparar	reparar
representada	representada	representada
retirou	retirou	retirou
santarém	santarém	santarém
seda	seda	seda
sena	sena	sena
sera	sera	sera
sexualmente	sexualmente	sexualmente
she	she	she
significativamente	significativamente	significativamente
submarino	submarino	submarino
substituído	substituído	substituído
tentamo	tentamos	tentamos
teresina	teresina	teresina
tomam	tomam	tomam
tona	tona	tona
too	too	too
transmitida	transmitida	transmitida
triângulo	triângulo	triângulo
trocou	trocou	trocou
uau	uau	uau
varanda	varanda	varanda
variável	variável	variável
vencido	vencido	vencido
vincent	vincent	vincent
votaram	votaram	votaram
watch	watch	watch
abrangente	abrangente	abrangente
acordada	acordada	acordada
aderir	aderir	aderir
administradore	administradores	administradores
admiração	admiração	admiração
admito	admito	admito
allen	allen	allen
area	area	area
arsen	arsenal	arsenal
artesanato	artesanato	artesanato
asilo	asilo	asilo
atualizada	atualizada	atualizada
ausente	ausente	ausente
aviação	aviação	aviação
balança	balança	balança
baleia	baleia	baleia
cacau	cacau	cacau
camargo	camargo	camargo
camarão	camarão	camarão
cano	cano	cano
celebrado	celebrado	celebrado
centímetro	centímetros	centímetros
cesta	cesta	cesta
chegará	chegará	chegará
chileno	chileno	chileno
collin	collins	collins
colocá	colocá	colocá
colombiano	colombiano	colombiano
compartilhando	compartilhando	compartilhando
concluída	concluída	concluída
confie	confie	confie
conscientização	conscientização	conscientização
consolidação	consolidação	consolidação
convert	converter	converter
cordeiro	cordeiro	cordeiro
cumpriu	cumpriu	cumpriu
dale	dale	dale
dalla	dallas	dallas
definiçõe	definições	definições
descendo	descendo	descendo
devere	deveres	deveres
décimo	décimo	décimo
earth	earth	earth
emagrec	emagrecer	emagrecer
encontrá	encontrá	encontrá
enfrentou	enfrentou	enfrentou
estend	estender	estender
estratégico	estratégico	estratégico
estreita	estreita	estreita
farei	farei	farei
fera	fera	fera
financiar	financiar	financiar
find	find	find
forum	forum	forum
fundamento	fundamento	fundamento
grammy	grammy	grammy
hashtag	hashtag	hashtag
influente	influentes	influentes
iniciando	iniciando	iniciando
integrada	integrada	integrada
interino	interino	interino
interpretaçõe	interpretações	interpretações
investigad	investigador	investigador
inê	inês	inês
irritado	irritado	irritado
isolada	isolada	isolada
lapa	lapa	lapa
luanda	luanda	luanda
lúcio	lúcio	lúcio
margaret	margaret	margaret
maternidade	maternidade	maternidade
nintendo	nintendo	nintendo
paguei	paguei	paguei
palha	palha	palha
participaçõe	participações	participações
pecuária	pecuária	pecuária
pesar	pesar	pesar
pi	pi	pi
poupar	poupar	poupar
preferia	preferia	preferia
psicológica	psicológica	psicológica
qui	qui	qui
quieta	quieta	quieta
raposa	raposa	raposa
raymond	raymond	raymond
rebecca	rebecca	rebecca
reclamando	reclamando	reclamando
restaurar	restaurar	restaurar
revert	reverter	reverter
revolucionária	revolucionária	revolucionária
rob	rob	rob
réu	réu	réu
samsung	samsung	samsung
saímo	saímos	saímos
sintam	sintam	sintam
socialismo	socialismo	socialismo
sri	sri	sri
sucess	sucessor	sucessor
susan	susan	susan
suíte	suíte	suíte
tabaco	tabaco	tabaco
tarifa	tarifa	tarifa
terremoto	terremoto	terremoto
tomara	tomara	tomara
tommy	tommy	tommy
trabalhei	trabalhei	trabalhei
transmissõe	transmissões	transmissões
treta	treta	treta
tumblr	tumblr	tumblr
tum	tumor	tumor
usavam	usavam	usavam
uva	uva	uva
vendem	vendem	vendem
verbo	verbo	verbo
vire	vire	vire
voc	vocal	vocal
word	word	word
wordpress	wordpress	wordpress
abrigar	abrigar	abrigar
aceitam	aceitam	aceitam
acerto	acerto	acerto
alega	alega	alega
aliviar	aliviar	aliviar
amadora	amadora	amadora
aparecimento	aparecimento	aparecimento
apontando	apontando	apontando
assassinada	assassinada	assassinada
assine	assine	assine
atlântica	atlântica	atlântica
bancário	bancário	bancário
bissau	bissau	bissau
cancro	cancro	cancro
cansaço	cansaço	cansaço
capitalista	capitalista	capitalista
cartel	cartel	cartel
centavo	centavos	centavos
cerimónia	cerimónia	cerimónia
chuck	chuck	chuck
cirurgião	cirurgião	cirurgião
comissário	comissário	comissário
compensar	compensar	compensar
compromet	comprometer	comprometer
congregação	congregação	congregação
contabilidade	contabilidade	contabilidade
contribuem	contribuem	contribuem
contribuindo	contribuindo	contribuindo
convencido	convencido	convencido
convicção	convicção	convicção
covarde	covarde	covarde
criticado	criticado	criticado
cuidadosamente	cuidadosamente	cuidadosamente
demonstrando	demonstrando	demonstrando
depressa	depressa	depressa
descobrem	descobrem	descobrem
descobrimo	descobrimos	descobrimos
descobrindo	descobrindo	descobrindo
digna	digna	digna
distinguir	distinguir	distinguir
diâmetro	diâmetro	diâmetro
edgar	edgar	edgar
enche	enche	enche
ensinamento	ensinamentos	ensinamentos
entro	entro	entro
espalhou	espalhou	espalhou
estudado	estudado	estudado
expõe	expõe	expõe
fabio	fabio	fabio
faremo	faremos	faremos
fecho	fecho	fecho
flagrante	flagrante	flagrante
forçando	forçando	forçando
fósseis	fósseis	fósseis
gangue	gangue	gangue
gravando	gravando	gravando
helen	helen	helen
honestidade	honestidade	honestidade
impedindo	impedindo	impedindo
incapacidade	incapacidade	incapacidade
indenização	indenização	indenização
instabilidade	instabilidade	instabilidade
irregular	irregular	irregular
islândia	islândia	islândia
jamaica	jamaica	jamaica
jogava	jogava	jogava
latim	latim	latim
legião	legião	legião
legítima	legítima	legítima
libertado	libertado	libertado
londrina	londrina	londrina
lote	lote	lote
lutad	lutador	lutador
madame	madame	madame
madre	madre	madre
manchest	manchester	manchester
marcel	marcel	marcel
obstante	obstante	obstante
oitenta	oitenta	oitenta
org	org	org
orkut	orkut	orkut
paiva	paiva	paiva
pavilhão	pavilhão	pavilhão
percebemo	percebemos	percebemos
pertencente	pertencentes	pertencentes
pesa	pesa	pesa
pilha	pilha	pilha
planejada	planejada	planejada
pornografia	pornografia	pornografia
